SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,SaleYear
43280,103279,Verna,CNG,Pune,2025-12-19,1513938,34,2025
43281,103280,Venue,Electric,Mumbai,2025-06-25,1061092,30,2025
43282,103281,Baleno,CNG,Pune,2025-08-06,977200,6,2025
43283,103282,Baleno,Electric,Mumbai,2025-07-04,1778357,36,2025
43284,103283,Venue,Electric,Pune,2025-03-08,1102488,38,2025
43285,103284,Venue,Electric,Pune,2025-01-21,1458212,3,2025
43286,103285,XUV300,Electric,Delhi,2025-12-07,1532553,27,2025
43287,103286,Verna,Petrol,Mumbai,2025-07-04,1774452,32,2025
43288,103287,Creta,Diesel,Pune,2025-06-01,1795284,16,2025
43289,103288,Swift,Electric,Chennai,2025-11-02,1570430,39,2025
43290,103289,Venue,Petrol,Mumbai,2025-10-29,1591150,46,2025
43291,103290,Verna,CNG,Chennai,2025-06-28,707872,45,2025
43292,103291,Venue,Diesel,Mumbai,2025-05-28,1376106,1,2025
43293,103292,Swift,Diesel,Pune,2025-05-13,854575,8,2025
43294,103293,XUV300,CNG,Bangalore,2025-07-27,1070338,8,2025
43295,103294,Venue,Diesel,Bangalore,2025-03-22,1795009,41,2025
43296,103295,City,Diesel,Delhi,2025-01-07,1480523,3,2025
43297,103296,Swift,CNG,Delhi,2025-12-29,807181,11,2025
43298,103297,Swift,Petrol,Chennai,2025-01-26,1102439,29,2025
43299,103298,Verna,Electric,Chennai,2025-02-16,898999,13,2025
43300,103299,i20,Diesel,Chennai,2025-12-02,1369632,30,2025
43301,103300,XUV300,CNG,Bangalore,2025-05-28,732977,23,2025
43302,103301,i20,Electric,Bangalore,2025-09-17,1336032,26,2025
43303,103302,Venue,Electric,Chennai,2025-02-09,1293884,47,2025
43304,103303,Creta,CNG,Pune,2025-04-07,746860,2,2025
43305,103304,Swift,Diesel,Mumbai,2025-04-30,1729038,36,2025
43306,103305,Baleno,CNG,Bangalore,2025-06-25,772678,45,2025
43307,103306,Baleno,Petrol,Delhi,2025-11-25,782212,37,2025
43308,103307,City,CNG,Bangalore,2025-08-08,692360,30,2025
43309,103308,XUV300,Diesel,Pune,2025-01-11,1525358,28,2025
43310,103309,i20,Diesel,Mumbai,2025-05-20,506450,39,2025
43311,103310,i20,Petrol,Hyderabad,2025-10-05,711630,38,2025
43312,103311,Venue,CNG,Hyderabad,2025-11-11,845932,50,2025
43313,103312,City,CNG,Mumbai,2025-02-17,1632164,10,2025
43314,103313,i20,CNG,Delhi,2025-12-06,1011300,2,2025
43315,103314,Verna,Petrol,Hyderabad,2025-03-30,1355625,13,2025
43316,103315,Baleno,Diesel,Delhi,2025-09-27,1431178,17,2025
43317,103316,i20,Petrol,Mumbai,2025-01-15,1504796,8,2025
43318,103317,Venue,CNG,Bangalore,2025-05-12,838004,10,2025
43319,103318,Venue,Electric,Mumbai,2025-04-19,679324,12,2025
43320,103319,XUV300,Diesel,Pune,2025-07-03,1350143,46,2025
43321,103320,Creta,Petrol,Delhi,2025-10-27,501645,23,2025
43322,103321,City,Petrol,Mumbai,2025-05-06,1228141,14,2025
43323,103322,XUV300,Diesel,Mumbai,2025-10-05,1651415,31,2025
43324,103323,Venue,Electric,Pune,2025-06-21,640652,41,2025
43325,103324,i20,Petrol,Bangalore,2025-07-01,1038879,47,2025
43326,103325,Creta,CNG,Chennai,2025-01-18,1461996,27,2025
43327,103326,i20,Diesel,Pune,2025-05-21,1682703,35,2025
43328,103327,Creta,Diesel,Pune,2025-06-07,1300317,5,2025
43329,103328,Venue,CNG,Bangalore,2025-05-31,1084804,12,2025
43330,103329,XUV300,Electric,Bangalore,2025-06-05,1295442,2,2025
43331,103330,Creta,Diesel,Delhi,2025-11-04,1438419,3,2025
43332,103331,Verna,Diesel,Pune,2025-02-24,1407259,24,2025
43333,103332,Verna,Diesel,Hyderabad,2025-02-20,1236123,29,2025
43334,103333,Swift,Electric,Hyderabad,2025-10-03,1777493,48,2025
43335,103334,i20,Petrol,Bangalore,2025-01-26,935567,12,2025
43336,103335,Creta,Electric,Chennai,2025-05-07,1723909,27,2025
43337,103336,Swift,Petrol,Mumbai,2025-08-24,1279037,30,2025
43338,103337,City,Electric,Hyderabad,2025-03-23,812389,28,2025
43339,103338,Baleno,CNG,Delhi,2025-06-25,834202,27,2025
43340,103339,Creta,CNG,Chennai,2025-08-12,1513837,38,2025
43341,103340,i20,Electric,Hyderabad,2025-02-09,1302914,20,2025
43342,103341,Baleno,Diesel,Chennai,2025-09-29,1075775,49,2025
43343,103342,i20,Petrol,Hyderabad,2025-12-29,1099227,27,2025
43344,103343,i20,Diesel,Hyderabad,2025-07-23,1279873,26,2025
43345,103344,i20,Electric,Mumbai,2025-04-15,1133558,8,2025
43346,103345,Venue,Petrol,Mumbai,2025-01-18,1229464,15,2025
43347,103346,Swift,Diesel,Delhi,2025-09-20,922850,19,2025
43348,103347,City,CNG,Mumbai,2025-07-16,544507,18,2025
43349,103348,Swift,CNG,Hyderabad,2025-10-12,1398984,44,2025
43350,103349,Venue,CNG,Chennai,2025-03-24,1458324,27,2025
43351,103350,City,Diesel,Mumbai,2025-11-11,710145,13,2025
43352,103351,XUV300,Petrol,Mumbai,2025-02-28,718803,41,2025
43353,103352,XUV300,Petrol,Mumbai,2025-12-21,958783,24,2025
43354,103353,Creta,Diesel,Bangalore,2025-03-05,1774381,15,2025
43355,103354,Verna,Petrol,Mumbai,2025-09-08,1799147,50,2025
43356,103355,Verna,CNG,Chennai,2025-09-21,1287791,31,2025
43357,103356,Creta,Electric,Chennai,2025-07-21,1619174,46,2025
43358,103357,XUV300,Electric,Hyderabad,2025-08-16,548415,37,2025
43359,103358,Creta,Electric,Delhi,2025-04-17,707873,35,2025
43360,103359,Swift,Diesel,Pune,2025-12-17,1418932,47,2025
43361,103360,Creta,CNG,Delhi,2025-12-27,1296830,19,2025
43362,103361,XUV300,Diesel,Hyderabad,2025-03-24,1376605,3,2025
43363,103362,Creta,Electric,Chennai,2025-12-10,595944,38,2025
43364,103363,City,Petrol,Hyderabad,2025-04-16,788498,37,2025
43365,103364,City,CNG,Bangalore,2025-06-30,1302424,11,2025
43366,103365,i20,Petrol,Hyderabad,2025-04-14,847270,40,2025
43367,103366,Baleno,Electric,Bangalore,2025-06-17,1629241,31,2025
43368,103367,XUV300,Petrol,Pune,2025-04-21,671138,6,2025
43369,103368,Venue,CNG,Hyderabad,2025-11-03,1252712,26,2025
43370,103369,Verna,Diesel,Mumbai,2025-03-29,1714748,18,2025
43371,103370,Creta,Diesel,Mumbai,2025-03-15,1006113,41,2025
43372,103371,Baleno,CNG,Bangalore,2025-04-01,515437,33,2025
43373,103372,Venue,Petrol,Chennai,2025-03-24,1324518,41,2025
43374,103373,Baleno,Petrol,Chennai,2025-11-09,1590605,11,2025
43375,103374,i20,CNG,Pune,2025-04-12,1395952,10,2025
43376,103375,XUV300,Electric,Delhi,2025-10-10,636692,24,2025
43377,103376,i20,Petrol,Hyderabad,2025-07-01,1451477,36,2025
43378,103377,Venue,CNG,Mumbai,2025-06-24,864943,8,2025
43379,103378,Baleno,Electric,Mumbai,2025-01-14,903446,48,2025
43380,103379,Creta,Petrol,Chennai,2025-04-19,1176449,49,2025
43381,103380,Baleno,Petrol,Pune,2025-09-16,1564437,45,2025
43382,103381,Swift,CNG,Delhi,2025-06-03,595410,18,2025
43383,103382,City,Diesel,Hyderabad,2025-05-08,624320,10,2025
43384,103383,Venue,Electric,Hyderabad,2025-04-23,1116372,46,2025
43385,103384,i20,Petrol,Delhi,2025-06-15,587554,3,2025
43386,103385,Venue,Diesel,Hyderabad,2025-08-18,1032169,27,2025
43387,103386,Baleno,Electric,Bangalore,2025-10-20,740119,14,2025
43388,103387,i20,CNG,Hyderabad,2025-06-15,600924,41,2025
43389,103388,Venue,Petrol,Chennai,2025-09-30,1461838,43,2025
43390,103389,XUV300,Electric,Chennai,2025-06-20,1665763,48,2025
43391,103390,XUV300,CNG,Bangalore,2025-06-23,1629009,6,2025
43392,103391,Creta,Diesel,Delhi,2025-02-12,1259233,37,2025
43393,103392,Creta,Electric,Mumbai,2025-08-07,1046315,39,2025
43394,103393,XUV300,Diesel,Hyderabad,2025-05-20,1526372,50,2025
43395,103394,Verna,Diesel,Hyderabad,2025-02-07,1342426,41,2025
43396,103395,City,Diesel,Pune,2025-01-10,978154,42,2025
43397,103396,Venue,CNG,Hyderabad,2025-05-30,897457,12,2025
43398,103397,Verna,Electric,Chennai,2025-02-15,739823,40,2025
43399,103398,i20,CNG,Chennai,2025-12-28,756705,10,2025
43400,103399,Venue,Diesel,Chennai,2025-12-29,1661290,13,2025
43401,103400,XUV300,CNG,Chennai,2025-07-27,1043662,38,2025
43402,103401,Venue,Diesel,Hyderabad,2025-02-24,873817,6,2025
43403,103402,i20,Petrol,Hyderabad,2025-09-09,613486,10,2025
43404,103403,i20,Petrol,Bangalore,2025-09-09,1735800,40,2025
43405,103404,XUV300,Diesel,Delhi,2025-05-16,1346230,46,2025
43406,103405,XUV300,CNG,Mumbai,2025-12-25,1770894,15,2025
43407,103406,Verna,Electric,Chennai,2025-08-07,777823,45,2025
43408,103407,City,CNG,Mumbai,2025-06-11,632713,3,2025
43409,103408,Baleno,Petrol,Bangalore,2025-08-27,1500636,15,2025
43410,103409,XUV300,Electric,Pune,2025-05-08,1433135,13,2025
43411,103410,Swift,Petrol,Bangalore,2025-05-31,866869,1,2025
43412,103411,Swift,Diesel,Bangalore,2025-09-29,1255995,26,2025
43413,103412,i20,Electric,Pune,2025-12-10,1275858,32,2025
43414,103413,Creta,CNG,Pune,2025-09-16,750539,16,2025
43415,103414,XUV300,Electric,Chennai,2025-01-15,856230,37,2025
43416,103415,Swift,Diesel,Pune,2025-12-17,1042566,24,2025
43417,103416,Creta,CNG,Chennai,2025-01-27,1546842,3,2025
43418,103417,Swift,CNG,Mumbai,2025-01-22,915202,10,2025
43419,103418,Swift,CNG,Hyderabad,2025-09-25,1780788,13,2025
43420,103419,Creta,Petrol,Mumbai,2025-03-08,540803,24,2025
43421,103420,i20,Petrol,Chennai,2025-12-20,539895,20,2025
43422,103421,Creta,Electric,Mumbai,2025-01-02,1570891,41,2025
43423,103422,Baleno,CNG,Hyderabad,2025-01-28,1050315,3,2025
43424,103423,Verna,CNG,Pune,2025-01-15,602157,46,2025
43425,103424,City,Diesel,Mumbai,2025-04-09,906668,12,2025
43426,103425,City,Electric,Pune,2025-05-30,1201868,44,2025
43427,103426,Swift,Diesel,Mumbai,2025-05-12,1582080,8,2025
43428,103427,Creta,CNG,Mumbai,2025-05-02,722030,8,2025
43429,103428,i20,Electric,Delhi,2025-09-20,535922,12,2025
43430,103429,XUV300,CNG,Delhi,2025-12-11,774284,24,2025
43431,103430,Venue,Diesel,Bangalore,2025-05-07,1126973,21,2025
43432,103431,Baleno,Electric,Chennai,2025-12-31,1280991,12,2025
43433,103432,Venue,Diesel,Delhi,2025-10-24,1015641,35,2025
43434,103433,XUV300,Electric,Delhi,2025-02-12,1171878,2,2025
43435,103434,Swift,Electric,Chennai,2025-03-06,1268673,48,2025
43436,103435,Verna,CNG,Bangalore,2025-12-16,1584232,16,2025
43437,103436,Baleno,Electric,Hyderabad,2025-09-20,1248356,15,2025
43438,103437,Verna,CNG,Bangalore,2025-08-15,556699,9,2025
43439,103438,Baleno,CNG,Mumbai,2025-07-10,592063,2,2025
43440,103439,Swift,Diesel,Mumbai,2025-01-31,1333846,49,2025
43441,103440,Swift,CNG,Mumbai,2025-08-03,1268718,46,2025
43442,103441,i20,Diesel,Hyderabad,2025-11-22,723451,24,2025
43443,103442,Verna,CNG,Delhi,2025-12-06,826127,4,2025
43444,103443,XUV300,Petrol,Pune,2025-02-18,1560040,47,2025
43445,103444,i20,Petrol,Pune,2025-07-11,588349,35,2025
43446,103445,Swift,Electric,Mumbai,2025-10-15,781704,29,2025
43447,103446,Venue,Diesel,Hyderabad,2025-09-16,812969,45,2025
43448,103447,Baleno,Diesel,Bangalore,2025-05-25,613055,9,2025
43449,103448,XUV300,Electric,Mumbai,2025-07-26,1062385,35,2025
43450,103449,Creta,Diesel,Hyderabad,2025-07-25,599127,33,2025
43451,103450,City,CNG,Mumbai,2025-08-03,1629116,41,2025
43452,103451,i20,CNG,Hyderabad,2025-09-04,1799822,11,2025
43453,103452,XUV300,Electric,Chennai,2025-02-13,652365,18,2025
43454,103453,i20,Electric,Pune,2025-05-07,1243899,1,2025
43455,103454,XUV300,Diesel,Delhi,2025-05-13,1254999,7,2025
43456,103455,Verna,Petrol,Pune,2025-04-10,1127502,3,2025
43457,103456,City,Diesel,Mumbai,2025-02-18,867734,18,2025
43458,103457,XUV300,Diesel,Hyderabad,2025-03-08,985442,40,2025
43459,103458,Venue,Petrol,Pune,2025-12-02,828948,9,2025
43460,103459,Swift,Diesel,Pune,2025-10-02,1073871,38,2025
43461,103460,XUV300,Electric,Pune,2025-03-02,1664638,18,2025
43462,103461,Baleno,Petrol,Pune,2025-06-12,1161699,47,2025
43463,103462,Verna,Petrol,Delhi,2025-03-28,681702,37,2025
43464,103463,i20,Electric,Mumbai,2025-12-16,770445,14,2025
43465,103464,Baleno,Electric,Bangalore,2025-02-12,1417730,38,2025
43466,103465,Baleno,CNG,Mumbai,2025-07-15,1015406,9,2025
43467,103466,Verna,Diesel,Chennai,2025-04-19,564181,44,2025
43468,103467,i20,Petrol,Pune,2025-02-02,743380,23,2025
43469,103468,XUV300,CNG,Bangalore,2025-05-09,1550305,10,2025
43470,103469,XUV300,Petrol,Chennai,2025-10-24,605252,48,2025
43471,103470,City,Petrol,Delhi,2025-01-08,1147877,30,2025
43472,103471,Venue,Electric,Mumbai,2025-02-14,1743003,3,2025
43473,103472,Baleno,Electric,Delhi,2025-01-29,1142219,9,2025
43474,103473,Venue,Petrol,Bangalore,2025-12-22,1016156,29,2025
43475,103474,i20,Electric,Mumbai,2025-03-19,1068332,44,2025
43476,103475,XUV300,Electric,Pune,2025-07-30,1264201,22,2025
43477,103476,i20,Electric,Pune,2025-08-04,1142839,15,2025
43478,103477,City,Petrol,Pune,2025-12-15,1149129,19,2025
43479,103478,i20,Electric,Mumbai,2025-03-04,1403227,3,2025
43480,103479,Venue,Diesel,Bangalore,2025-10-06,723237,31,2025
43481,103480,XUV300,Petrol,Pune,2025-08-23,1358818,7,2025
43482,103481,City,Electric,Delhi,2025-02-25,1355704,11,2025
43483,103482,i20,Petrol,Mumbai,2025-11-01,1549443,42,2025
43484,103483,City,CNG,Mumbai,2025-09-01,661740,32,2025
43485,103484,i20,Petrol,Delhi,2025-06-20,673203,27,2025
43486,103485,XUV300,CNG,Bangalore,2025-05-03,1353677,18,2025
43487,103486,Baleno,Petrol,Hyderabad,2025-08-01,894744,14,2025
43488,103487,i20,Petrol,Bangalore,2025-02-26,915241,5,2025
43489,103488,Baleno,Diesel,Pune,2025-06-24,535699,39,2025
43490,103489,XUV300,Diesel,Mumbai,2025-10-05,1105680,47,2025
43491,103490,Swift,Petrol,Delhi,2025-02-28,1157978,25,2025
43492,103491,Baleno,Petrol,Pune,2025-12-07,1573122,50,2025
43493,103492,Swift,Petrol,Chennai,2025-11-27,1408006,14,2025
43494,103493,Venue,Petrol,Hyderabad,2025-06-11,1729778,40,2025
43495,103494,XUV300,Electric,Bangalore,2025-06-12,1071118,5,2025
43496,103495,Creta,CNG,Hyderabad,2025-02-26,1371874,30,2025
43497,103496,Swift,Electric,Hyderabad,2025-05-23,521038,37,2025
43498,103497,City,CNG,Chennai,2025-03-09,1725548,39,2025
43499,103498,XUV300,Petrol,Delhi,2025-02-02,1559462,29,2025
43500,103499,Creta,Petrol,Hyderabad,2025-09-04,909684,44,2025
43501,103500,Swift,Diesel,Delhi,2025-03-01,647296,44,2025
43502,103501,Venue,Electric,Pune,2025-08-16,508676,10,2025
43503,103502,City,Electric,Delhi,2025-03-25,1792491,29,2025
43504,103503,i20,Petrol,Hyderabad,2025-03-25,1304885,50,2025
43505,103504,Venue,CNG,Mumbai,2025-07-09,861323,37,2025
43506,103505,Baleno,Diesel,Hyderabad,2025-04-01,1038730,19,2025
43507,103506,Baleno,Diesel,Bangalore,2025-01-12,1563547,23,2025
43508,103507,Creta,Diesel,Chennai,2025-08-12,1223398,17,2025
43509,103508,Verna,Petrol,Pune,2025-08-26,565791,11,2025
43510,103509,Creta,CNG,Delhi,2025-01-09,776770,9,2025
43511,103510,Venue,CNG,Pune,2025-06-14,977754,26,2025
43512,103511,Baleno,Electric,Delhi,2025-10-20,1262021,3,2025
43513,103512,Creta,Diesel,Delhi,2025-02-07,878952,36,2025
43514,103513,Venue,Diesel,Mumbai,2025-02-28,1096559,9,2025
43515,103514,Verna,Diesel,Hyderabad,2025-12-19,1196216,37,2025
43516,103515,XUV300,Diesel,Mumbai,2025-02-17,1087738,7,2025
43517,103516,Swift,Electric,Hyderabad,2025-10-06,1015766,41,2025
43518,103517,Creta,Petrol,Bangalore,2025-05-27,1782937,45,2025
43519,103518,Swift,CNG,Bangalore,2025-12-11,1656732,8,2025
43520,103519,Verna,CNG,Hyderabad,2025-02-04,535989,9,2025
43521,103520,Verna,Diesel,Bangalore,2025-02-06,680353,40,2025
43522,103521,Verna,Electric,Chennai,2025-07-06,903915,46,2025
43523,103522,City,CNG,Hyderabad,2025-08-15,1411361,7,2025
43524,103523,Creta,Petrol,Delhi,2025-11-11,782931,16,2025
43525,103524,Baleno,CNG,Hyderabad,2025-01-22,1540618,29,2025
43526,103525,Creta,Electric,Bangalore,2025-04-22,906089,32,2025
43527,103526,Swift,CNG,Pune,2025-09-26,1467740,40,2025
43528,103527,Venue,Petrol,Hyderabad,2025-08-09,1477937,7,2025
43529,103528,i20,Electric,Pune,2025-12-03,1664156,27,2025
43530,103529,Venue,CNG,Chennai,2025-10-21,1339751,1,2025
43531,103530,Verna,Petrol,Pune,2025-11-20,765452,41,2025
43532,103531,Baleno,Electric,Chennai,2025-12-30,1550061,47,2025
43533,103532,Venue,CNG,Hyderabad,2025-12-08,1059152,35,2025
43534,103533,Baleno,Petrol,Hyderabad,2025-11-03,844569,30,2025
43535,103534,i20,Electric,Hyderabad,2025-11-22,629100,33,2025
43536,103535,Swift,CNG,Bangalore,2025-12-03,1263740,49,2025
43537,103536,Verna,Petrol,Pune,2025-05-20,880024,3,2025
43538,103537,Venue,CNG,Hyderabad,2025-09-22,1022168,28,2025
43539,103538,i20,Diesel,Bangalore,2025-10-01,783998,36,2025
43540,103539,Baleno,Diesel,Bangalore,2025-10-12,1083401,34,2025
43541,103540,Creta,Petrol,Hyderabad,2025-01-03,1111940,5,2025
43542,103541,Venue,Electric,Delhi,2025-06-27,924777,27,2025
43543,103542,i20,Electric,Bangalore,2025-08-29,1074808,5,2025
43544,103543,Venue,Diesel,Bangalore,2025-05-01,1428235,43,2025
43545,103544,City,Diesel,Mumbai,2025-07-05,1306535,28,2025
43546,103545,Swift,Diesel,Delhi,2025-01-28,681038,17,2025
43547,103546,Venue,Petrol,Hyderabad,2025-04-16,1755162,22,2025
43548,103547,Venue,CNG,Hyderabad,2025-11-19,506372,34,2025
43549,103548,Baleno,Petrol,Chennai,2025-04-15,1316070,31,2025
43550,103549,Swift,CNG,Mumbai,2025-04-10,1260140,12,2025
43551,103550,i20,Electric,Mumbai,2025-06-22,1491121,26,2025
43552,103551,i20,CNG,Chennai,2025-04-26,764222,44,2025
43553,103552,i20,Petrol,Bangalore,2025-05-22,677295,7,2025
43554,103553,Creta,Diesel,Delhi,2025-10-17,1614296,50,2025
43555,103554,City,Diesel,Chennai,2025-04-17,1188298,9,2025
43556,103555,Venue,Diesel,Pune,2025-03-23,665038,25,2025
43557,103556,XUV300,Petrol,Delhi,2025-05-22,1439840,16,2025
43558,103557,XUV300,Diesel,Pune,2025-09-27,729087,44,2025
43559,103558,City,Petrol,Bangalore,2025-08-19,1555358,31,2025
43560,103559,Verna,Petrol,Chennai,2025-01-22,1262193,26,2025
43561,103560,Creta,Diesel,Bangalore,2025-02-12,1640673,41,2025
43562,103561,Creta,Petrol,Hyderabad,2025-09-30,913217,38,2025
43563,103562,XUV300,Diesel,Bangalore,2025-12-08,1623281,28,2025
43564,103563,Verna,Electric,Pune,2025-06-03,1728796,9,2025
43565,103564,Baleno,Petrol,Chennai,2025-02-18,919741,42,2025
43566,103565,Creta,Electric,Bangalore,2025-09-18,1039515,34,2025
43567,103566,Creta,Petrol,Hyderabad,2025-10-16,1246639,14,2025
43568,103567,City,CNG,Hyderabad,2025-07-07,1727715,16,2025
43569,103568,Creta,Diesel,Delhi,2025-05-10,1011190,48,2025
43570,103569,Creta,Diesel,Hyderabad,2025-02-08,1232863,19,2025
43571,103570,Venue,Diesel,Mumbai,2025-04-11,1446904,16,2025
43572,103571,XUV300,Electric,Chennai,2025-07-18,1540233,33,2025
43573,103572,Venue,Petrol,Hyderabad,2025-11-27,1351445,45,2025
43574,103573,XUV300,Electric,Pune,2025-02-08,967913,1,2025
43575,103574,i20,Electric,Chennai,2025-11-15,951690,28,2025
43576,103575,Baleno,Electric,Mumbai,2025-07-09,1669448,10,2025
43577,103576,Baleno,CNG,Bangalore,2025-05-23,685049,15,2025
43578,103577,Swift,Diesel,Hyderabad,2025-07-03,974865,13,2025
43579,103578,City,Electric,Bangalore,2025-02-27,1383914,50,2025
43580,103579,Venue,Petrol,Mumbai,2025-12-19,890774,2,2025
43581,103580,Venue,Diesel,Hyderabad,2025-01-12,1721677,22,2025
43582,103581,Verna,Diesel,Bangalore,2025-03-24,933905,48,2025
43583,103582,Creta,CNG,Bangalore,2025-11-26,1439881,29,2025
43584,103583,City,Electric,Chennai,2025-01-02,512328,37,2025
43585,103584,Swift,Petrol,Mumbai,2025-08-23,818427,20,2025
43586,103585,i20,Diesel,Bangalore,2025-10-19,1097616,27,2025
43587,103586,Creta,Petrol,Mumbai,2025-09-25,1474745,33,2025
43588,103587,i20,CNG,Hyderabad,2025-10-16,1132490,8,2025
43589,103588,Venue,Diesel,Pune,2025-05-10,569661,5,2025
43590,103589,Verna,Diesel,Bangalore,2025-10-30,1396915,40,2025
43591,103590,i20,CNG,Pune,2025-06-18,1780899,25,2025
43592,103591,Baleno,Diesel,Delhi,2025-12-16,1182569,22,2025
43593,103592,i20,Petrol,Mumbai,2025-10-23,1643106,32,2025
43594,103593,i20,Diesel,Pune,2025-11-22,937963,24,2025
43595,103594,Baleno,CNG,Bangalore,2025-10-02,1002765,22,2025
43596,103595,Verna,Petrol,Mumbai,2025-12-30,1770497,31,2025
43597,103596,Verna,Electric,Hyderabad,2025-09-25,994840,36,2025
43598,103597,Creta,Petrol,Delhi,2025-03-02,987727,35,2025
43599,103598,Verna,Electric,Bangalore,2025-06-06,1708789,26,2025
43600,103599,Baleno,CNG,Bangalore,2025-11-28,1514694,39,2025
43601,103600,i20,CNG,Hyderabad,2025-08-12,867953,15,2025
43602,103601,Baleno,Diesel,Hyderabad,2025-06-27,998529,21,2025
43603,103602,Venue,Diesel,Delhi,2025-02-25,1547948,2,2025
43604,103603,City,CNG,Delhi,2025-09-22,786607,30,2025
43605,103604,Baleno,Electric,Mumbai,2025-05-12,1383837,45,2025
43606,103605,City,CNG,Hyderabad,2025-06-14,1359632,6,2025
43607,103606,Baleno,Petrol,Bangalore,2025-03-24,1537968,7,2025
43608,103607,Verna,Petrol,Pune,2025-10-04,642770,41,2025
43609,103608,Creta,Electric,Pune,2025-02-21,645360,9,2025
43610,103609,Creta,CNG,Bangalore,2025-03-31,1697907,15,2025
43611,103610,i20,Petrol,Hyderabad,2025-09-17,672836,34,2025
43612,103611,i20,Petrol,Chennai,2025-11-09,553990,5,2025
43613,103612,i20,CNG,Pune,2025-07-21,1078779,2,2025
43614,103613,i20,Electric,Bangalore,2025-01-27,546061,40,2025
43615,103614,Verna,Petrol,Hyderabad,2025-06-16,1691932,47,2025
43616,103615,XUV300,CNG,Chennai,2025-11-25,1162878,44,2025
43617,103616,City,Petrol,Hyderabad,2025-03-02,1798246,22,2025
43618,103617,Swift,CNG,Mumbai,2025-09-14,1087914,18,2025
43619,103618,Venue,Diesel,Pune,2025-09-21,1337029,27,2025
43620,103619,Swift,Petrol,Pune,2025-03-29,666802,50,2025
43621,103620,Creta,Petrol,Bangalore,2025-07-13,971352,32,2025
43622,103621,XUV300,CNG,Hyderabad,2025-11-18,721818,33,2025
43623,103622,XUV300,Petrol,Delhi,2025-05-28,1743629,2,2025
43624,103623,City,Electric,Mumbai,2025-12-27,1240153,46,2025
43625,103624,XUV300,Diesel,Bangalore,2025-02-20,996550,19,2025
43626,103625,Swift,CNG,Hyderabad,2025-07-21,1196605,24,2025
43627,103626,i20,Diesel,Hyderabad,2025-06-16,606005,15,2025
43628,103627,Creta,Petrol,Chennai,2025-01-11,1534644,11,2025
43629,103628,XUV300,Petrol,Bangalore,2025-12-10,539549,12,2025
43630,103629,Creta,Electric,Hyderabad,2025-08-23,1721585,31,2025
43631,103630,Swift,Diesel,Delhi,2025-06-19,989202,8,2025
43632,103631,Baleno,Electric,Hyderabad,2025-02-24,942337,30,2025
43633,103632,Venue,CNG,Delhi,2025-02-26,583369,13,2025
43634,103633,Swift,Electric,Bangalore,2025-01-11,1105015,45,2025
43635,103634,i20,Electric,Hyderabad,2025-11-01,750437,28,2025
43636,103635,Verna,CNG,Hyderabad,2025-11-23,1007122,43,2025
43637,103636,Baleno,CNG,Chennai,2025-10-17,1694892,38,2025
43638,103637,XUV300,Electric,Chennai,2025-07-19,950548,17,2025
43639,103638,Verna,CNG,Chennai,2025-11-18,969348,38,2025
43640,103639,i20,Petrol,Chennai,2025-04-01,1343049,18,2025
43641,103640,City,CNG,Bangalore,2025-06-27,1694109,34,2025
43642,103641,XUV300,Electric,Pune,2025-03-02,1056526,25,2025
43643,103642,Venue,Petrol,Hyderabad,2025-09-12,1714476,20,2025
43644,103643,City,Diesel,Chennai,2025-12-20,1229864,48,2025
43645,103644,XUV300,CNG,Delhi,2025-06-05,939075,35,2025
43646,103645,Baleno,Electric,Mumbai,2025-10-01,1646634,13,2025
43647,103646,Venue,Diesel,Bangalore,2025-05-05,958784,18,2025
43648,103647,XUV300,Petrol,Pune,2025-11-02,755394,47,2025
43649,103648,Swift,CNG,Chennai,2025-10-09,1508222,50,2025
43650,103649,i20,Electric,Mumbai,2025-12-12,1793680,14,2025
43651,103650,Creta,Diesel,Pune,2025-08-14,1793131,40,2025
43652,103651,Baleno,Electric,Hyderabad,2025-07-03,1225983,27,2025
43653,103652,Creta,CNG,Pune,2025-12-01,1733968,7,2025
43654,103653,XUV300,Electric,Mumbai,2025-11-10,1538251,14,2025
43655,103654,Verna,CNG,Mumbai,2025-05-12,1008390,41,2025
43656,103655,Verna,Petrol,Mumbai,2025-12-15,1382823,21,2025
43657,103656,Venue,CNG,Hyderabad,2025-03-24,1223251,39,2025
43658,103657,i20,Petrol,Pune,2025-10-24,1036797,3,2025
43659,103658,Creta,Petrol,Hyderabad,2025-08-23,1352846,46,2025
43660,103659,Swift,Petrol,Bangalore,2025-07-04,753733,18,2025
43661,103660,Swift,Diesel,Bangalore,2025-01-25,1325444,22,2025
43662,103661,Verna,CNG,Delhi,2025-07-22,841764,15,2025
43663,103662,Verna,Diesel,Pune,2025-10-18,683263,30,2025
43664,103663,Verna,Petrol,Hyderabad,2025-02-08,683952,10,2025
43665,103664,XUV300,Diesel,Hyderabad,2025-05-10,1562735,37,2025
43666,103665,Venue,Petrol,Hyderabad,2025-06-01,938869,33,2025
43667,103666,XUV300,Petrol,Hyderabad,2025-07-24,1283100,36,2025
43668,103667,i20,Petrol,Pune,2025-07-19,1297677,19,2025
43669,103668,i20,Electric,Chennai,2025-07-20,1410293,39,2025
43670,103669,Swift,Diesel,Hyderabad,2025-05-08,930010,26,2025
