Sale ID,Customer ID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,abc
47672,107671,Venue,Petrol,Delhi,2/2/2025,1369269,24,
47673,107672,XUV300,Petrol,Pune,8/13/2025,1422627,43,
47674,107673,i20,Diesel,Mumbai,2/23/2025,826126,35,
47675,107674,Creta,Diesel,Chennai,9/25/2025,1628889,36,
47676,107675,Swift,Electric,Hyderabad,7/4/2025,740317,35,
47677,107676,Swift,Petrol,Chennai,10/5/2025,939579,50,
47678,107677,Verna,Electric,Hyderabad,4/6/2025,714139,2,
47679,107678,i20,Petrol,Pune,4/3/2025,546914,39,
47680,107679,Verna,CNG,Mumbai,1/21/2025,1592308,30,
47681,107680,Swift,Petrol,Delhi,12/22/2025,1490930,31,
47682,107681,i20,CNG,Bangalore,4/13/2025,1772769,44,
47683,107682,Venue,Diesel,Delhi,4/7/2025,505969,36,
47684,107683,XUV300,Electric,Delhi,12/30/2025,744881,44,
47685,107684,Baleno,Electric,Pune,9/22/2025,1574366,27,
47686,107685,Baleno,Electric,Delhi,11/27/2025,1778346,28,
47687,107686,XUV300,Petrol,Mumbai,8/30/2025,1372992,11,
47688,107687,XUV300,Petrol,Chennai,10/21/2025,1637342,34,
47689,107688,XUV300,Electric,Delhi,8/27/2025,1013762,34,
47690,107689,Baleno,Electric,Delhi,8/10/2025,975036,1,
47691,107690,Swift,CNG,Mumbai,11/25/2025,1550783,5,
47692,107691,Swift,Electric,Chennai,6/21/2025,1363677,26,
47693,107692,Creta,Electric,Chennai,10/1/2025,1351429,13,
47694,107693,XUV300,Petrol,Bangalore,1/12/2025,1028491,44,
47695,107694,i20,Petrol,Hyderabad,5/13/2025,1273626,45,
47696,107695,XUV300,Electric,Pune,7/25/2025,1033377,30,
47697,107696,Verna,Petrol,Bangalore,6/22/2025,1406630,43,
47698,107697,i20,CNG,Delhi,12/14/2025,1334228,12,
47699,107698,i20,Petrol,Pune,8/9/2025,501903,23,
47700,107699,Venue,Electric,Pune,6/4/2025,778140,20,
47701,107700,Creta,Petrol,Chennai,1/21/2025,1473293,9,
47702,107701,Creta,Petrol,Bangalore,9/12/2025,1796354,20,
47703,107702,Creta,Diesel,Pune,10/20/2025,1656382,27,
47704,107703,i20,CNG,Mumbai,9/22/2025,1463912,11,
47705,107704,Venue,CNG,Chennai,3/26/2025,1044506,40,
47706,107705,Venue,CNG,Pune,11/22/2025,1566398,3,
47707,107706,XUV300,Electric,Chennai,6/15/2025,613658,4,
47708,107707,Creta,Diesel,Hyderabad,7/3/2025,1013439,7,
47709,107708,City,Petrol,Mumbai,1/31/2025,1423565,35,
47710,107709,Baleno,Electric,Bangalore,7/5/2025,773286,13,
47711,107710,XUV300,CNG,Delhi,4/18/2025,752261,28,
47712,107711,Baleno,Electric,Bangalore,1/14/2025,1735555,9,
47713,107712,City,Electric,Pune,3/14/2025,1575539,17,
47714,107713,Baleno,Electric,Bangalore,9/3/2025,944669,33,
47715,107714,Venue,Electric,Delhi,12/15/2025,591537,15,
47716,107715,Verna,Electric,Delhi,12/22/2025,1057333,24,
47717,107716,i20,Electric,Delhi,9/13/2025,1403583,42,
47718,107717,i20,Electric,Hyderabad,4/17/2025,1340577,37,
47719,107718,Venue,Diesel,Delhi,7/18/2025,1702582,46,
47720,107719,XUV300,Petrol,Delhi,7/2/2025,975643,33,
47721,107720,Baleno,Diesel,Bangalore,8/15/2025,643530,22,
47722,107721,i20,Diesel,Mumbai,12/10/2025,1793992,21,
47723,107722,XUV300,Petrol,Delhi,4/16/2025,1753583,29,
47724,107723,Venue,Diesel,Chennai,9/5/2025,925378,21,
47725,107724,Swift,CNG,Chennai,12/21/2025,697071,48,
47726,107725,Baleno,Electric,Chennai,3/29/2025,907861,11,
47727,107726,Venue,Electric,Hyderabad,1/12/2025,1155036,7,
47728,107727,Swift,Petrol,Chennai,7/24/2025,808388,34,
47729,107728,Baleno,Electric,Hyderabad,10/24/2025,1679356,48,
47730,107729,Swift,Diesel,Delhi,7/27/2025,1048113,10,
47731,107730,XUV300,Diesel,Bangalore,11/20/2025,1400458,46,
47732,107731,Creta,Petrol,Hyderabad,1/22/2025,817374,4,
47733,107732,Baleno,Electric,Chennai,2/21/2025,924193,1,
47734,107733,City,Diesel,Hyderabad,5/16/2025,866871,37,
47735,107734,City,Petrol,Hyderabad,7/10/2025,1474207,26,
47736,107735,XUV300,Petrol,Chennai,11/26/2025,696775,32,
47737,107736,Baleno,Electric,Hyderabad,10/26/2025,1323269,49,
47738,107737,Creta,Petrol,Chennai,5/26/2025,1650876,40,
47739,107738,i20,Petrol,Bangalore,7/25/2025,1247635,22,
47740,107739,XUV300,Electric,Bangalore,12/9/2025,1482019,43,
47741,107740,Baleno,Petrol,Bangalore,11/9/2025,1557420,6,
47742,107741,Creta,Diesel,Chennai,1/7/2025,1202947,37,
47743,107742,Creta,Petrol,Pune,6/2/2025,827448,15,
47744,107743,Swift,Electric,Pune,12/29/2025,1408820,6,
47745,107744,Swift,CNG,Pune,10/25/2025,727074,10,
47746,107745,City,Petrol,Delhi,6/25/2025,1570871,12,
47747,107746,Venue,Electric,Chennai,10/2/2025,832438,15,
47748,107747,Baleno,Petrol,Delhi,2/22/2025,1665926,49,
47749,107748,i20,Petrol,Mumbai,4/30/2025,881250,43,
47750,107749,i20,CNG,Chennai,6/15/2025,1237346,36,
47751,107750,i20,Diesel,Bangalore,1/10/2025,1083406,41,
47752,107751,Baleno,Diesel,Delhi,10/31/2025,627570,46,
47753,107752,Baleno,Petrol,Pune,12/3/2025,664838,23,
47754,107753,Swift,Electric,Delhi,12/10/2025,1378135,29,
47755,107754,Creta,Electric,Pune,2/14/2025,1316256,3,
47756,107755,Verna,Diesel,Chennai,9/8/2025,1191500,4,
47757,107756,Baleno,Diesel,Mumbai,10/8/2025,1068664,7,
47758,107757,XUV300,Electric,Mumbai,4/23/2025,1121570,28,
47759,107758,i20,Petrol,Mumbai,12/6/2025,993996,24,
47760,107759,Creta,CNG,Mumbai,11/9/2025,1246062,19,
47761,107760,Venue,Diesel,Pune,6/8/2025,1201519,22,
47762,107761,Creta,Diesel,Mumbai,2/3/2025,1576082,36,
47763,107762,XUV300,Electric,Pune,12/9/2025,1366837,11,
47764,107763,Venue,CNG,Hyderabad,8/15/2025,1249463,47,
47765,107764,Swift,Electric,Pune,9/8/2025,1280117,3,
47766,107765,Baleno,Electric,Bangalore,5/6/2025,1513041,50,
47767,107766,Verna,Diesel,Pune,4/3/2025,1207844,14,
47768,107767,Venue,CNG,Bangalore,8/27/2025,537082,30,
47769,107768,i20,Diesel,Pune,4/6/2025,793445,32,
47770,107769,Verna,Diesel,Delhi,6/18/2025,816153,8,
47771,107770,Swift,CNG,Delhi,4/5/2025,1356248,50,
47772,107771,Baleno,Diesel,Delhi,1/6/2025,961501,1,
47773,107772,Creta,Electric,Hyderabad,5/27/2025,1381734,30,
47774,107773,i20,Electric,Mumbai,9/18/2025,774782,2,
47775,107774,Baleno,Electric,Pune,4/5/2025,613418,28,
47776,107775,Baleno,Diesel,Chennai,12/30/2025,1645723,19,
47777,107776,Swift,CNG,Bangalore,9/2/2025,675935,49,
47778,107777,i20,Diesel,Bangalore,9/4/2025,1671642,29,
47779,107778,Creta,CNG,Pune,11/18/2025,1129276,6,
47780,107779,Verna,CNG,Hyderabad,3/28/2025,702131,17,
47781,107780,XUV300,Diesel,Mumbai,2/11/2025,1451346,42,
47782,107781,City,CNG,Pune,11/26/2025,1035553,43,
47783,107782,XUV300,CNG,Mumbai,9/23/2025,1145369,45,
47784,107783,XUV300,Petrol,Bangalore,11/13/2025,1128000,46,
47785,107784,Verna,Diesel,Bangalore,10/19/2025,991273,5,
47786,107785,Creta,CNG,Bangalore,5/31/2025,541391,26,
47787,107786,i20,CNG,Chennai,11/15/2025,1268324,5,
47788,107787,Verna,Petrol,Bangalore,9/1/2025,1529387,36,
47789,107788,XUV300,Petrol,Mumbai,10/23/2025,1287921,41,
47790,107789,Swift,Diesel,Bangalore,4/6/2025,1271862,35,
47791,107790,City,CNG,Bangalore,11/16/2025,974522,23,
47792,107791,Swift,Petrol,Bangalore,7/11/2025,837546,3,
47793,107792,i20,Electric,Chennai,8/18/2025,895923,11,
47794,107793,City,CNG,Delhi,5/12/2025,1395248,33,
47795,107794,i20,CNG,Hyderabad,3/7/2025,515597,30,
47796,107795,City,Diesel,Pune,4/20/2025,861968,10,
47797,107796,XUV300,Electric,Pune,4/25/2025,1724572,23,
47798,107797,Creta,Electric,Chennai,11/7/2025,935585,12,
47799,107798,Swift,Diesel,Delhi,5/6/2025,1744914,19,
47800,107799,Creta,Electric,Mumbai,9/6/2025,1521952,7,
47801,107800,City,Electric,Hyderabad,4/21/2025,763370,5,
47802,107801,Baleno,CNG,Bangalore,3/1/2025,1388240,30,
47803,107802,i20,Diesel,Bangalore,7/15/2025,1140294,2,
47804,107803,City,Diesel,Delhi,9/22/2025,570117,6,
47805,107804,Venue,Electric,Delhi,6/21/2025,515593,46,
47806,107805,i20,Petrol,Pune,11/11/2025,1754509,18,
47807,107806,Swift,Petrol,Hyderabad,1/23/2025,1654241,24,
47808,107807,i20,Electric,Hyderabad,8/20/2025,1694544,15,
47809,107808,Venue,Electric,Delhi,12/13/2025,1298294,47,
47810,107809,Baleno,Diesel,Delhi,8/6/2025,1789550,31,
47811,107810,i20,Petrol,Chennai,5/21/2025,1061636,29,
47812,107811,Baleno,CNG,Pune,12/10/2025,1535797,10,
47813,107812,i20,Petrol,Chennai,7/31/2025,1294596,21,
47814,107813,Verna,Diesel,Chennai,2/25/2025,937079,31,
47815,107814,Baleno,Diesel,Pune,12/26/2025,628752,9,
47816,107815,i20,Diesel,Hyderabad,1/19/2025,1146828,8,
47817,107816,XUV300,Diesel,Pune,10/4/2025,545439,14,
47818,107817,City,Electric,Hyderabad,7/25/2025,835914,9,
47819,107818,Baleno,CNG,Bangalore,12/15/2025,640073,44,
47820,107819,i20,CNG,Hyderabad,1/13/2025,1619916,7,
47821,107820,City,CNG,Hyderabad,7/4/2025,1144435,42,
47822,107821,i20,Petrol,Mumbai,10/11/2025,1167940,27,
47823,107822,Swift,CNG,Delhi,2/7/2025,1340546,10,
47824,107823,Verna,Petrol,Bangalore,7/30/2025,900241,20,
47825,107824,Creta,CNG,Chennai,7/30/2025,834025,47,
47826,107825,Baleno,Diesel,Chennai,8/24/2025,1260777,38,
47827,107826,i20,Petrol,Mumbai,10/24/2025,1735746,33,
47828,107827,Venue,CNG,Mumbai,11/21/2025,628135,33,
47829,107828,XUV300,Petrol,Mumbai,7/13/2025,1173076,13,
47830,107829,i20,CNG,Pune,12/21/2025,1714950,19,
47831,107830,Venue,Diesel,Hyderabad,2/22/2025,1697201,33,
47832,107831,Creta,CNG,Chennai,11/26/2025,852071,46,
47833,107832,City,Electric,Bangalore,9/5/2025,1699497,28,
47834,107833,Baleno,Petrol,Chennai,5/13/2025,1440648,5,
47835,107834,i20,Diesel,Delhi,3/5/2025,777573,47,
47836,107835,Creta,CNG,Chennai,8/10/2025,606862,14,
47837,107836,Creta,Electric,Delhi,5/21/2025,1278126,50,
47838,107837,Verna,Petrol,Mumbai,3/25/2025,939575,35,
47839,107838,Swift,Diesel,Pune,7/15/2025,851868,26,
47840,107839,XUV300,Electric,Pune,12/7/2025,837303,36,
47841,107840,Venue,Petrol,Bangalore,5/16/2025,1510864,50,
47842,107841,XUV300,Petrol,Pune,12/31/2025,1602468,26,
47843,107842,i20,CNG,Chennai,4/19/2025,1034924,12,
47844,107843,XUV300,Diesel,Delhi,6/23/2025,1071660,27,
47845,107844,Verna,Diesel,Bangalore,11/27/2025,1490683,34,
47846,107845,City,CNG,Delhi,4/10/2025,660572,9,
47847,107846,i20,Electric,Mumbai,11/26/2025,1483441,46,
47848,107847,Swift,Electric,Mumbai,5/5/2025,1792954,28,
47849,107848,Venue,CNG,Hyderabad,4/5/2025,940991,4,
47850,107849,Creta,Diesel,Mumbai,7/25/2025,1043994,25,
47851,107850,Venue,Electric,Delhi,10/16/2025,644551,22,
47852,107851,Creta,Diesel,Delhi,8/3/2025,1558128,44,
47853,107852,Verna,CNG,Delhi,1/21/2025,603423,25,
47854,107853,Verna,Petrol,Chennai,2/22/2025,1226074,50,
47855,107854,Verna,Diesel,Bangalore,7/8/2025,882354,49,
47856,107855,City,Electric,Bangalore,11/12/2025,612714,39,
47857,107856,City,Petrol,Chennai,8/16/2025,1149874,3,
47858,107857,Creta,CNG,Delhi,7/7/2025,922172,7,
47859,107858,i20,Electric,Pune,3/30/2025,1048971,47,
47860,107859,Venue,Petrol,Delhi,2/26/2025,1617865,26,
47861,107860,Creta,Petrol,Bangalore,4/23/2025,663459,44,
47862,107861,Creta,CNG,Chennai,1/9/2025,1040167,5,
47863,107862,City,Petrol,Pune,7/19/2025,724135,18,
47864,107863,Verna,Petrol,Hyderabad,4/30/2025,1028410,28,
47865,107864,Creta,Diesel,Bangalore,4/14/2025,1190842,35,
47866,107865,Swift,CNG,Mumbai,3/23/2025,1775819,46,
47867,107866,Venue,Electric,Delhi,9/24/2025,1636018,31,
47868,107867,Baleno,Diesel,Hyderabad,10/15/2025,1075789,22,
47869,107868,Creta,Electric,Pune,2/24/2025,1115596,17,
47870,107869,Baleno,Petrol,Chennai,9/29/2025,1608447,24,
47871,107870,XUV300,Diesel,Mumbai,8/29/2025,1317963,47,
47872,107871,City,Electric,Hyderabad,1/18/2025,724660,39,
47873,107872,Baleno,CNG,Bangalore,5/10/2025,515459,36,
47874,107873,Venue,CNG,Pune,1/30/2025,633572,27,
47875,107874,Swift,CNG,Chennai,1/22/2025,1474763,44,
47876,107875,Baleno,CNG,Mumbai,10/13/2025,555605,18,
47877,107876,i20,CNG,Pune,6/19/2025,1080455,19,
47878,107877,Swift,Electric,Hyderabad,4/21/2025,720251,30,
47879,107878,i20,Petrol,Chennai,2/15/2025,1543074,13,
47880,107879,i20,Diesel,Mumbai,8/19/2025,1008789,13,
47881,107880,i20,Petrol,Delhi,12/24/2025,1350198,47,
47882,107881,i20,Petrol,Pune,1/25/2025,1545313,12,
47883,107882,Baleno,Petrol,Pune,2/12/2025,1312657,45,
47884,107883,Baleno,Petrol,Hyderabad,5/21/2025,1144881,49,
47885,107884,City,Diesel,Mumbai,7/15/2025,1055437,18,
47886,107885,Baleno,Diesel,Delhi,12/16/2025,660115,46,
47887,107886,City,Diesel,Mumbai,12/5/2025,856500,19,
47888,107887,Venue,Diesel,Chennai,3/16/2025,864483,9,
47889,107888,Venue,CNG,Hyderabad,9/10/2025,556578,39,
47890,107889,Venue,Diesel,Hyderabad,4/16/2025,1450705,22,
47891,107890,Creta,Electric,Bangalore,3/13/2025,1693066,38,
47892,107891,Baleno,CNG,Bangalore,2/23/2025,794636,22,
47893,107892,i20,Electric,Delhi,11/28/2025,1247028,18,
47894,107893,XUV300,Diesel,Bangalore,2/27/2025,775505,25,
47895,107894,Creta,Diesel,Hyderabad,10/28/2025,1202943,19,
47896,107895,Venue,Diesel,Pune,10/7/2025,1414135,9,
47897,107896,Verna,CNG,Mumbai,10/3/2025,1745811,10,
47898,107897,Baleno,CNG,Chennai,11/28/2025,1181076,28,
47899,107898,XUV300,CNG,Chennai,11/1/2025,800528,26,
47900,107899,Verna,CNG,Hyderabad,6/27/2025,1409463,11,
47901,107900,Verna,Petrol,Mumbai,4/5/2025,1106132,48,
47902,107901,i20,Electric,Delhi,12/29/2025,1490538,31,
47903,107902,City,Petrol,Hyderabad,6/8/2025,1777129,10,
47904,107903,City,Diesel,Pune,1/12/2025,1370008,2,
47905,107904,City,Diesel,Delhi,5/18/2025,697002,7,
47906,107905,i20,Diesel,Chennai,2/19/2025,1513729,25,
47907,107906,Verna,Electric,Pune,12/20/2025,884400,14,
47908,107907,City,Diesel,Bangalore,12/24/2025,1000587,6,
47909,107908,Creta,Electric,Mumbai,12/14/2025,1028718,44,
47910,107909,Baleno,Electric,Pune,1/29/2025,780068,19,
47911,107910,Swift,Diesel,Hyderabad,10/29/2025,827060,37,
47912,107911,City,Petrol,Hyderabad,3/21/2025,1201218,31,
47913,107912,XUV300,CNG,Chennai,11/19/2025,1723374,22,
47914,107913,Swift,Petrol,Chennai,2/16/2025,793381,50,
47915,107914,Swift,Electric,Mumbai,1/24/2025,1531115,44,
47916,107915,Verna,CNG,Hyderabad,10/13/2025,555566,37,
47917,107916,Venue,Diesel,Chennai,11/8/2025,1088299,33,
47918,107917,Creta,CNG,Bangalore,5/7/2025,1398613,13,
47919,107918,City,Petrol,Hyderabad,5/8/2025,1381927,34,
47920,107919,City,Electric,Bangalore,3/24/2025,996963,45,
47921,107920,i20,Electric,Mumbai,7/17/2025,544615,8,
47922,107921,Venue,Electric,Delhi,12/18/2025,1078967,47,
47923,107922,XUV300,CNG,Bangalore,8/15/2025,758256,5,
47924,107923,Baleno,Diesel,Mumbai,11/19/2025,952793,30,
47925,107924,City,Diesel,Pune,9/27/2025,707465,38,
47926,107925,i20,CNG,Pune,2/6/2025,1679869,23,
47927,107926,Creta,Diesel,Bangalore,3/29/2025,1441541,43,
47928,107927,XUV300,Diesel,Chennai,3/26/2025,1048065,10,
47929,107928,Creta,Diesel,Mumbai,10/8/2025,1033708,21,
47930,107929,Baleno,Petrol,Mumbai,7/7/2025,1513815,6,
47931,107930,Creta,CNG,Delhi,11/21/2025,1348184,44,
47932,107931,Verna,Petrol,Hyderabad,11/9/2025,979489,16,
47933,107932,XUV300,Petrol,Delhi,3/11/2025,1500320,8,
47934,107933,Verna,Petrol,Hyderabad,11/17/2025,1502982,41,
47935,107934,i20,Electric,Mumbai,12/17/2025,1181893,43,
47936,107935,XUV300,Petrol,Delhi,11/10/2025,1346872,15,
47937,107936,Baleno,Petrol,Hyderabad,8/24/2025,1521602,10,
47938,107937,i20,CNG,Mumbai,4/1/2025,579664,49,
47939,107938,i20,Diesel,Delhi,3/24/2025,1328050,27,
47940,107939,Venue,Diesel,Chennai,1/1/2025,1727727,32,
47941,107940,Swift,Diesel,Bangalore,6/6/2025,1568068,17,
47942,107941,Swift,Diesel,Pune,2/14/2025,1724065,3,
47943,107942,XUV300,CNG,Bangalore,7/4/2025,1665904,28,
47944,107943,Baleno,Diesel,Mumbai,7/28/2025,1297158,10,
47945,107944,City,Electric,Mumbai,10/8/2025,703617,32,
47946,107945,City,Electric,Hyderabad,4/2/2025,1780940,28,
47947,107946,City,Petrol,Mumbai,10/19/2025,972846,34,
47948,107947,XUV300,Petrol,Pune,10/17/2025,656613,13,
47949,107948,Verna,Diesel,Mumbai,4/21/2025,553298,46,
47950,107949,Swift,CNG,Pune,11/13/2025,806692,37,
47951,107950,Verna,Diesel,Pune,6/27/2025,1358781,3,
47952,107951,i20,Diesel,Chennai,2/25/2025,1648300,12,
47953,107952,Verna,Petrol,Chennai,1/27/2025,1300509,30,
47954,107953,Creta,Petrol,Bangalore,1/12/2025,1535818,39,
47955,107954,i20,CNG,Delhi,12/27/2025,1083028,9,
47956,107955,Baleno,Petrol,Hyderabad,12/26/2025,886989,10,
47957,107956,Baleno,Electric,Pune,12/3/2025,855948,43,
47958,107957,i20,CNG,Delhi,10/22/2025,649091,43,
47959,107958,XUV300,CNG,Hyderabad,7/10/2025,1305193,9,
47960,107959,Creta,CNG,Bangalore,9/20/2025,907365,17,
47961,107960,Baleno,Petrol,Chennai,9/16/2025,1389738,48,
47962,107961,City,CNG,Hyderabad,3/13/2025,1695457,9,
47963,107962,Verna,Petrol,Bangalore,7/4/2025,517508,35,
47964,107963,Baleno,Electric,Bangalore,7/18/2025,629333,31,
47965,107964,Swift,Diesel,Pune,12/19/2025,1279692,25,
47966,107965,Verna,Diesel,Bangalore,5/27/2025,1584452,18,
47967,107966,Swift,Diesel,Bangalore,4/9/2025,1741663,19,
47968,107967,Swift,Electric,Chennai,11/5/2025,684900,14,
47969,107968,XUV300,Electric,Mumbai,5/29/2025,644525,50,
47970,107969,i20,Petrol,Delhi,7/23/2025,973535,50,
47971,107970,Swift,Diesel,Hyderabad,7/16/2025,526072,2,
47972,107971,Creta,CNG,Chennai,6/8/2025,759718,28,
47973,107972,Venue,Electric,Bangalore,11/20/2025,992152,24,
47974,107973,Venue,Diesel,Pune,8/10/2025,1150582,30,
47975,107974,Swift,Diesel,Chennai,7/28/2025,732008,36,
47976,107975,Swift,CNG,Mumbai,9/30/2025,730565,20,
47977,107976,City,Petrol,Pune,7/9/2025,1663345,12,
47978,107977,Creta,Diesel,Bangalore,4/26/2025,1292394,42,
47979,107978,i20,Petrol,Mumbai,11/26/2025,1576719,36,
47980,107979,City,Diesel,Mumbai,12/15/2025,1488496,11,
47981,107980,i20,Diesel,Hyderabad,5/2/2025,896191,39,
47982,107981,i20,Electric,Pune,10/26/2025,758180,35,
47983,107982,Venue,Petrol,Chennai,1/6/2025,693306,3,
47984,107983,XUV300,CNG,Mumbai,5/6/2025,896797,4,
47985,107984,i20,Electric,Hyderabad,10/30/2025,576970,46,
47986,107985,XUV300,CNG,Mumbai,6/26/2025,1603905,15,
47987,107986,i20,Petrol,Chennai,9/11/2025,1046416,5,
47988,107987,Venue,Petrol,Pune,8/22/2025,1772403,20,
47989,107988,XUV300,Petrol,Bangalore,5/3/2025,655565,36,
47990,107989,Creta,Diesel,Bangalore,6/6/2025,924101,15,
47991,107990,City,Petrol,Mumbai,9/10/2025,1576952,18,
47992,107991,i20,CNG,Mumbai,7/31/2025,1277444,19,
47993,107992,Swift,CNG,Delhi,10/26/2025,635689,43,
47994,107993,XUV300,Diesel,Pune,7/17/2025,691761,24,
47995,107994,Baleno,CNG,Hyderabad,1/13/2025,517269,19,
47996,107995,Verna,Electric,Chennai,8/17/2025,1329160,19,
47997,107996,City,Petrol,Chennai,5/3/2025,606583,10,
47998,107997,Baleno,Petrol,Bangalore,9/21/2025,1380884,48,
47999,107998,Swift,Electric,Hyderabad,1/30/2025,960942,10,
48000,107999,Baleno,Petrol,Hyderabad,9/12/2025,1623104,31,
48001,108000,i20,CNG,Delhi,2/11/2025,1225677,41,
48002,108001,Baleno,CNG,Pune,5/18/2025,1507967,32,
48003,108002,i20,CNG,Hyderabad,10/12/2025,1347646,32,
48004,108003,Swift,Diesel,Bangalore,8/26/2025,1677967,23,
48005,108004,City,Diesel,Bangalore,9/17/2025,1683267,33,
48006,108005,City,Petrol,Chennai,1/28/2025,787483,22,
48007,108006,i20,Diesel,Bangalore,5/1/2025,1480607,19,
48008,108007,Creta,Petrol,Hyderabad,1/29/2025,630526,2,
48009,108008,City,Diesel,Pune,2/28/2025,1172943,47,
48010,108009,Baleno,CNG,Pune,5/10/2025,649176,6,
48011,108010,City,Diesel,Pune,1/9/2025,792081,42,
48012,108011,i20,CNG,Bangalore,1/7/2025,1498369,12,
48013,108012,Baleno,Diesel,Bangalore,2/13/2025,1766171,50,
48014,108013,XUV300,Petrol,Bangalore,12/23/2025,1035663,11,
48015,108014,Venue,Electric,Bangalore,5/22/2025,1433898,8,
48016,108015,XUV300,Electric,Hyderabad,9/25/2025,1499125,11,
48017,108016,Venue,Petrol,Chennai,9/1/2025,1308554,36,
48018,108017,Baleno,Petrol,Delhi,9/2/2025,568936,31,
48019,108018,Swift,Diesel,Hyderabad,1/28/2025,749913,19,
48020,108019,City,CNG,Chennai,8/3/2025,1158008,41,
48021,108020,Baleno,Petrol,Chennai,8/31/2025,632658,3,
48022,108021,XUV300,Petrol,Chennai,5/8/2025,871144,47,
48023,108022,Creta,Electric,Hyderabad,9/18/2025,1473217,50,
48024,108023,City,Diesel,Chennai,7/21/2025,1344427,22,
48025,108024,Venue,Petrol,Hyderabad,6/12/2025,1471129,5,
48026,108025,i20,CNG,Mumbai,1/9/2025,981113,33,
48027,108026,Baleno,Diesel,Chennai,7/18/2025,800581,2,
48028,108027,Baleno,Diesel,Hyderabad,9/8/2025,1528959,15,
48029,108028,Creta,CNG,Hyderabad,7/31/2025,1504388,40,
48030,108029,Creta,Electric,Delhi,9/12/2025,1574436,11,
48031,108030,Creta,Electric,Pune,2/12/2025,1224391,29,
48032,108031,Creta,Petrol,Bangalore,12/24/2025,1184918,37,
48033,108032,Swift,CNG,Delhi,7/12/2025,741285,50,
48034,108033,City,Electric,Mumbai,8/20/2025,1209473,11,
48035,108034,Baleno,CNG,Chennai,6/12/2025,568083,36,
48036,108035,Swift,Petrol,Pune,4/27/2025,1666181,37,
48037,108036,Swift,Petrol,Delhi,8/8/2025,764647,26,
48038,108037,Baleno,Diesel,Mumbai,3/26/2025,1109891,31,
48039,108038,XUV300,CNG,Hyderabad,1/28/2025,1150833,6,
48040,108039,Verna,CNG,Bangalore,11/6/2025,1499781,37,
48041,108040,Venue,Electric,Chennai,9/25/2025,1672061,21,
48042,108041,Baleno,Petrol,Hyderabad,4/26/2025,700569,24,
48043,108042,Creta,Diesel,Delhi,5/2/2025,1147315,17,
48044,108043,Verna,CNG,Delhi,8/10/2025,918311,3,
48045,108044,Creta,CNG,Delhi,4/3/2025,675592,45,
48046,108045,Creta,Petrol,Delhi,12/3/2025,1018498,44,
48047,108046,City,Diesel,Pune,4/8/2025,842848,37,
48048,108047,i20,CNG,Bangalore,12/9/2025,752026,14,
48049,108048,XUV300,Diesel,Mumbai,10/29/2025,587531,25,
48050,108049,Verna,Electric,Delhi,11/3/2025,1726616,21,
48051,108050,Verna,Diesel,Delhi,12/9/2025,1363889,24,
48052,108051,Baleno,CNG,Pune,4/14/2025,795729,48,
48053,108052,XUV300,Diesel,Hyderabad,5/6/2025,510210,48,
48054,108053,Creta,Electric,Chennai,8/22/2025,1118370,38,
48055,108054,Baleno,Petrol,Delhi,8/4/2025,1633524,14,
48056,108055,XUV300,Diesel,Hyderabad,3/9/2025,1770263,4,
48057,108056,XUV300,Diesel,Hyderabad,3/6/2025,519397,31,
48058,108057,City,Petrol,Hyderabad,9/28/2025,1086994,44,
48059,108058,i20,Diesel,Pune,11/14/2025,1322617,13,
48060,108059,Verna,Petrol,Mumbai,8/3/2025,546873,19,
48061,108060,i20,Petrol,Mumbai,4/24/2025,833534,31,
48062,108061,City,Diesel,Bangalore,3/28/2025,1357781,48,
48063,108062,Venue,Diesel,Bangalore,4/20/2025,1291102,11,
48064,108063,XUV300,Electric,Bangalore,9/22/2025,1029923,15,
48065,108064,Baleno,CNG,Pune,4/30/2025,1205007,19,
48066,108065,Swift,Diesel,Hyderabad,5/28/2025,1194328,47,
48067,108066,XUV300,CNG,Delhi,1/16/2025,821589,17,
48068,108067,Verna,CNG,Chennai,5/28/2025,592678,44,
48069,108068,City,Diesel,Pune,11/21/2025,865764,23,
48070,108069,City,CNG,Mumbai,10/2/2025,1514853,36,
48071,108070,Swift,Diesel,Mumbai,7/2/2025,1240237,36,
48072,108071,Venue,Petrol,Mumbai,8/14/2025,1606750,12,
48073,108072,XUV300,CNG,Mumbai,10/11/2025,753971,48,
48074,108073,Creta,Electric,Hyderabad,1/21/2025,1007864,48,
48075,108074,Baleno,Electric,Bangalore,1/31/2025,644234,44,
48076,108075,Swift,Electric,Delhi,12/11/2025,1737944,13,
48077,108076,Venue,Electric,Mumbai,8/20/2025,1519056,24,
48078,108077,Verna,CNG,Mumbai,3/18/2025,1390597,30,
48079,108078,Venue,Diesel,Pune,7/14/2025,1575752,47,
48080,108079,i20,Petrol,Chennai,12/16/2025,1572780,7,
48081,108080,Venue,Electric,Hyderabad,2/5/2025,1559721,14,
48082,108081,Verna,CNG,Bangalore,3/22/2025,1022024,22,
48083,108082,i20,CNG,Bangalore,12/30/2025,1018876,14,
48084,108083,Swift,Diesel,Mumbai,7/12/2025,513810,23,
48085,108084,City,Diesel,Pune,10/10/2025,1230758,44,
48086,108085,Swift,Electric,Delhi,10/20/2025,1096824,22,
48087,108086,Baleno,Petrol,Bangalore,1/7/2025,1391587,22,
